,Gene,Organism
46630,topA,Bacteroides_thetaiotaomicron
46652,rplP,Bacteroides_thetaiotaomicron
46661,gpmI,Bacteroides_thetaiotaomicron
46676,tpx,Bacteroides_thetaiotaomicron
46690,leuA,Bacteroides_thetaiotaomicron
46694,pepT,Bacteroides_thetaiotaomicron
46703,bioB,Bacteroides_thetaiotaomicron
46705,zwf,Bacteroides_thetaiotaomicron
46714,leuS,Bacteroides_thetaiotaomicron
46741,rplD,Bacteroides_thetaiotaomicron
46750,nusG,Bacteroides_thetaiotaomicron
46751,rpmC,Bacteroides_thetaiotaomicron
46760,hisS,Bacteroides_thetaiotaomicron
46762,pheS,Bacteroides_thetaiotaomicron
46768,atpD,Bacteroides_thetaiotaomicron
46770,rplN,Bacteroides_thetaiotaomicron
46790,nadE,Bacteroides_thetaiotaomicron
46794,queC,Bacteroides_thetaiotaomicron
46842,aroC,Bacteroides_thetaiotaomicron
46859,ftsY,Bacteroides_thetaiotaomicron
46890,rpoA,Bacteroides_thetaiotaomicron
46895,murE,Bacteroides_thetaiotaomicron
46902,cmk,Bacteroides_thetaiotaomicron
46918,asd,Bacteroides_thetaiotaomicron
46966,gyrB,Bacteroides_thetaiotaomicron
47139,rplY,Bacteroides_thetaiotaomicron
47160,gltX,Bacteroides_thetaiotaomicron
47165,dapA,Bacteroides_thetaiotaomicron
47168,trmD,Bacteroides_thetaiotaomicron
47191,der,Bacteroides_thetaiotaomicron
47307,rpsT,Bacteroides_thetaiotaomicron
47322,rpsJ,Bacteroides_thetaiotaomicron
47388,cysS,Bacteroides_thetaiotaomicron
47389,rpsR,Bacteroides_thetaiotaomicron
47422,tal,Bacteroides_thetaiotaomicron
47426,infA,Bacteroides_thetaiotaomicron
47463,rho,Bacteroides_thetaiotaomicron
47527,purE,Bacteroides_thetaiotaomicron
47634,glyA,Bacteroides_thetaiotaomicron
47660,proC,Bacteroides_thetaiotaomicron
47723,leuC,Bacteroides_thetaiotaomicron
47783,speA,Bacteroides_thetaiotaomicron
47804,prfA,Bacteroides_thetaiotaomicron
47807,metK,Bacteroides_thetaiotaomicron
47824,proS,Bacteroides_thetaiotaomicron
47908,grpE,Bacteroides_thetaiotaomicron
48103,mgsA,Bacteroides_thetaiotaomicron
48112,HBB,Bacteroides_thetaiotaomicron
48203,dnaX,Bacteroides_thetaiotaomicron
48229,rpsN,Bacteroides_thetaiotaomicron
48452,rpmG,Bacteroides_thetaiotaomicron
48490,ackA,Bacteroides_thetaiotaomicron
48506,purD,Bacteroides_thetaiotaomicron
48620,rplV,Bacteroides_thetaiotaomicron
48684,rnr,Bacteroides_thetaiotaomicron
48689,pyrD,Bacteroides_thetaiotaomicron
48797,fhs,Bacteroides_thetaiotaomicron
48911,lysS,Bacteroides_thetaiotaomicron
49011,hisD,Bacteroides_thetaiotaomicron
49060,rpmD,Bacteroides_thetaiotaomicron
49165,ligA,Bacteroides_thetaiotaomicron
49198,metG,Bacteroides_thetaiotaomicron
49243,cysC,Bacteroides_thetaiotaomicron
49467,pdxJ,Bacteroides_thetaiotaomicron
49779,rpe,Bacteroides_thetaiotaomicron
49868,ffh,Bacteroides_thetaiotaomicron
49871,murF,Bacteroides_thetaiotaomicron
49888,pgl,Bacteroides_thetaiotaomicron
50006,clpX,Bacteroides_thetaiotaomicron
50073,kdsB,Bacteroides_thetaiotaomicron
50091,ettA,Bacteroides_thetaiotaomicron
50134,nuoC,Bacteroides_thetaiotaomicron
50186,recA,Bacteroides_thetaiotaomicron
50405,ftsZ,Bacteroides_thetaiotaomicron
50911,fbp,Bacteroides_thetaiotaomicron
51018,argH,Bacteroides_thetaiotaomicron
51348,pyrF,Bacteroides_thetaiotaomicron
51413,argB,Bacteroides_thetaiotaomicron
52277,miaB,Bacteroides_thetaiotaomicron
52398,atpG,Bacteroides_thetaiotaomicron
52408,ilvD,Bacteroides_thetaiotaomicron
53176,HBA1,Bacteroides_thetaiotaomicron
54467,mreB,Bacteroides_thetaiotaomicron
55894,mnmE,Bacteroides_thetaiotaomicron
58759,rsfS,Bacteroides_thetaiotaomicron
58959,gcvT,Bacteroides_thetaiotaomicron
59544,obg,Bacteroides_thetaiotaomicron
59964,gmk,Bacteroides_thetaiotaomicron
60083,panB,Bacteroides_thetaiotaomicron
60403,sucD,Bacteroides_thetaiotaomicron
60887,map,Bacteroides_thetaiotaomicron
61574,argC,Bacteroides_thetaiotaomicron
64253,hisC,Bacteroides_thetaiotaomicron
64521,hutU,Bacteroides_thetaiotaomicron
64674,buk,Bacteroides_thetaiotaomicron
66123,prmA,Bacteroides_thetaiotaomicron
66161,pdxA,Bacteroides_thetaiotaomicron
66243,hutI,Bacteroides_thetaiotaomicron
67124,folE,Bacteroides_thetaiotaomicron
67736,era,Bacteroides_thetaiotaomicron
68004,ftsA,Bacteroides_thetaiotaomicron
68046,carA,Bacteroides_thetaiotaomicron
68200,yidC,Bacteroides_thetaiotaomicron
68213,tgt,Bacteroides_thetaiotaomicron
68435,lepA,Bacteroides_thetaiotaomicron
68506,lysA,Bacteroides_thetaiotaomicron
68873,nuoB,Bacteroides_thetaiotaomicron
69090,pyrB,Bacteroides_thetaiotaomicron
69408,thyA,Bacteroides_thetaiotaomicron
69479,ddl,Bacteroides_thetaiotaomicron
69594,ftsH,Bacteroides_thetaiotaomicron
69710,ychF,Bacteroides_thetaiotaomicron
69996,tatA,Bacteroides_thetaiotaomicron
70161,rimP,Bacteroides_thetaiotaomicron
70929,queA,Bacteroides_thetaiotaomicron
71353,pdhA,Cellulophaga_baltica
71354,rpsE,Cellulophaga_baltica
71357,groEL,Cellulophaga_baltica
71359,prfB,Cellulophaga_baltica
71361,atpF,Cellulophaga_baltica
71369,dnaK,Cellulophaga_baltica
71373,fusA,Cellulophaga_baltica
71375,rplB,Cellulophaga_baltica
71377,rplQ,Cellulophaga_baltica
71380,sucD,Cellulophaga_baltica
71383,rpsB,Cellulophaga_baltica
71384,rpsK,Cellulophaga_baltica
71386,rpsH,Cellulophaga_baltica
71388,infB,Cellulophaga_baltica
71390,rplX,Cellulophaga_baltica
71391,rpsM,Cellulophaga_baltica
71396,rpsP,Cellulophaga_baltica
71397,clpP,Cellulophaga_baltica
71401,tsf,Cellulophaga_baltica
71402,rplU,Cellulophaga_baltica
71405,tuf,Cellulophaga_baltica
71410,dxs,Cellulophaga_baltica
71427,rplL,Cellulophaga_baltica
71432,argH,Cellulophaga_baltica
71437,rpsT,Cellulophaga_baltica
71446,rpsU,Cellulophaga_baltica
71448,rpsQ,Cellulophaga_baltica
71449,rplC,Cellulophaga_baltica
71451,rplI,Cellulophaga_baltica
71452,rpsD,Cellulophaga_baltica
71465,rplD,Cellulophaga_baltica
71488,purA,Cellulophaga_baltica
71491,rplM,Cellulophaga_baltica
71495,rplO,Cellulophaga_baltica
71509,rplK,Cellulophaga_baltica
71511,rplF,Cellulophaga_baltica
71513,infA,Cellulophaga_baltica
71514,rplA,Cellulophaga_baltica
71518,eno,Cellulophaga_baltica
71524,fumC,Cellulophaga_baltica
71525,mdh,Cellulophaga_baltica
71528,rpsI,Cellulophaga_baltica
71532,ddl,Cellulophaga_baltica
71543,atpG,Cellulophaga_baltica
71548,ffh,Cellulophaga_baltica
71551,ndk,Cellulophaga_baltica
71566,sucC,Cellulophaga_baltica
71578,rplY,Cellulophaga_baltica
71581,groS,Cellulophaga_baltica
71586,rpmF,Cellulophaga_baltica
71592,fabH,Cellulophaga_baltica
71593,atpA,Cellulophaga_baltica
71595,rpmD,Cellulophaga_baltica
71597,pckA,Cellulophaga_baltica
71599,recA,Cellulophaga_baltica
71624,nusA,Cellulophaga_baltica
71626,rpoA,Cellulophaga_baltica
71627,rpsJ,Cellulophaga_baltica
71642,rpsC,Cellulophaga_baltica
71663,rpoB,Cellulophaga_baltica
71683,queA,Cellulophaga_baltica
71689,rpsS,Cellulophaga_baltica
71709,rplE,Cellulophaga_baltica
71719,secA,Cellulophaga_baltica
71744,pnp,Cellulophaga_baltica
71746,lepA,Cellulophaga_baltica
71752,rplJ,Cellulophaga_baltica
71762,clpB,Cellulophaga_baltica
71822,gyrA,Cellulophaga_baltica
71825,atpD,Cellulophaga_baltica
71841,ackA,Cellulophaga_baltica
71859,tpiA,Cellulophaga_baltica
71866,ahcY,Cellulophaga_baltica
71870,serC,Cellulophaga_baltica
71875,glyA,Cellulophaga_baltica
71879,rpsG,Cellulophaga_baltica
71896,rplV,Cellulophaga_baltica
71925,bioB,Cellulophaga_baltica
71930,aspS,Cellulophaga_baltica
71947,mnmG,Cellulophaga_baltica
71949,rpsR,Cellulophaga_baltica
71970,purL,Cellulophaga_baltica
71971,atpH,Cellulophaga_baltica
71974,pgl,Cellulophaga_baltica
71981,rpsF,Cellulophaga_baltica
71986,tal,Cellulophaga_baltica
71993,gcvP,Cellulophaga_baltica
72006,grpE,Cellulophaga_baltica
72011,proS,Cellulophaga_baltica
72012,ychF,Cellulophaga_baltica
72020,pgk,Cellulophaga_baltica
72028,sufC,Cellulophaga_baltica
72029,yidC,Cellulophaga_baltica
72046,pgi,Cellulophaga_baltica
72053,metG,Cellulophaga_baltica
72059,ileS,Cellulophaga_baltica
72070,alaS,Cellulophaga_baltica
72076,frr,Cellulophaga_baltica
72129,pheS,Cellulophaga_baltica
72140,gltA,Cellulophaga_baltica
72223,rplW,Cellulophaga_baltica
72265,rpsL,Cellulophaga_baltica
72288,accD,Cellulophaga_baltica
72374,rplN,Cellulophaga_baltica
72384,ftsZ,Cellulophaga_baltica
72390,rplS,Cellulophaga_baltica
72393,rpoC,Cellulophaga_baltica
72426,dnaJ,Cellulophaga_baltica
72445,gyrB,Cellulophaga_baltica
72449,pfkA,Cellulophaga_baltica
72483,rocD,Cellulophaga_baltica
72567,rpmC,Cellulophaga_baltica
72680,rny,Cellulophaga_baltica
72683,rplR,Cellulophaga_baltica
72704,prfA,Cellulophaga_baltica
72770,ftsH,Cellulophaga_baltica
72790,ppk,Cellulophaga_baltica
72934,purH,Cellulophaga_baltica
72948,topA,Cellulophaga_baltica
72950,prfC,Cellulophaga_baltica
72991,thrS,Cellulophaga_baltica
73006,aroC,Cellulophaga_baltica
73032,purD,Cellulophaga_baltica
73042,rho,Cellulophaga_baltica
73045,acpP,Cellulophaga_baltica
73123,hisD,Cellulophaga_baltica
73124,pyrE,Cellulophaga_baltica
73162,lysA,Cellulophaga_baltica
73169,dapB,Cellulophaga_baltica
73193,zwf,Cellulophaga_baltica
73251,mutS,Cellulophaga_baltica
73341,guaB,Cellulophaga_baltica
73407,pyrG,Cellulophaga_baltica
73662,nusG,Cellulophaga_baltica
73684,menB,Cellulophaga_baltica
73949,rplP,Cellulophaga_baltica
73961,guaA,Cellulophaga_baltica
74010,ftsA,Cellulophaga_baltica
74349,aroA,Cellulophaga_baltica
74406,tyrS,Cellulophaga_baltica
74545,glmS,Cellulophaga_baltica
74645,rpsN,Cellulophaga_baltica
75041,gpmI,Cellulophaga_baltica
75304,asd,Cellulophaga_baltica
75402,argS,Cellulophaga_baltica
75616,kbl,Cellulophaga_baltica
75890,asnS,Cellulophaga_baltica
76199,hisS,Cellulophaga_baltica
76236,lysS,Cellulophaga_baltica
76409,folD,Cellulophaga_baltica
76799,dapF,Cellulophaga_baltica
76855,ettA,Cellulophaga_baltica
77218,rpsO,Cellulophaga_baltica
77486,rsmG,Cellulophaga_baltica
77573,mreB,Cellulophaga_baltica
77634,gatB,Cellvibrio_gilvus
77640,rpsB,Cellvibrio_gilvus
77641,tatA,Cellvibrio_gilvus
77646,rplK,Cellvibrio_gilvus
77648,rpsC,Cellvibrio_gilvus
77651,gpmA,Cellvibrio_gilvus
77661,rplC,Cellvibrio_gilvus
77664,groL,Cellvibrio_gilvus
77665,rpsD,Cellvibrio_gilvus
77671,leuS,Cellvibrio_gilvus
77673,rpsS,Cellvibrio_gilvus
77677,gltX,Cellvibrio_gilvus
77680,rpsT,Cellvibrio_gilvus
77686,pdxS,Cellvibrio_gilvus
77690,rplO,Cellvibrio_gilvus
77692,rplE,Cellvibrio_gilvus
77693,metK,Cellvibrio_gilvus
77697,rplM,Cellvibrio_gilvus
77702,prfB,Cellvibrio_gilvus
77708,tsf,Cellvibrio_gilvus
77709,ettA,Cellvibrio_gilvus
77717,rpsJ,Cellvibrio_gilvus
77719,rpoB,Cellvibrio_gilvus
77721,rplL,Cellvibrio_gilvus
77723,tuf,Cellvibrio_gilvus
77724,greA,Cellvibrio_gilvus
77726,grpE,Cellvibrio_gilvus
77729,rplD,Cellvibrio_gilvus
77731,atpA,Cellvibrio_gilvus
77746,rpsI,Cellvibrio_gilvus
77748,sucD,Cellvibrio_gilvus
77761,pfp,Cellvibrio_gilvus
77767,pyrH,Cellvibrio_gilvus
77769,fusA,Cellvibrio_gilvus
77770,rpsP,Cellvibrio_gilvus
77772,gcvP,Cellvibrio_gilvus
77773,dapA,Cellvibrio_gilvus
77775,rpsK,Cellvibrio_gilvus
77784,tig,Cellvibrio_gilvus
77804,purA,Cellvibrio_gilvus
77810,rho,Cellvibrio_gilvus
77816,ppa,Cellvibrio_gilvus
77822,proA,Cellvibrio_gilvus
77834,tpiA,Cellvibrio_gilvus
77842,proS,Cellvibrio_gilvus
77845,ldh,Cellvibrio_gilvus
77846,rpoA,Cellvibrio_gilvus
77855,ackA,Cellvibrio_gilvus
77856,rpoC,Cellvibrio_gilvus
77865,rplV,Cellvibrio_gilvus
77870,gyrA,Cellvibrio_gilvus
77872,atpD,Cellvibrio_gilvus
77880,rplT,Cellvibrio_gilvus
77883,rplA,Cellvibrio_gilvus
77884,rpsE,Cellvibrio_gilvus
77888,rpmD,Cellvibrio_gilvus
77893,dnaK,Cellvibrio_gilvus
77897,rplQ,Cellvibrio_gilvus
77900,sucC,Cellvibrio_gilvus
77906,gatA,Cellvibrio_gilvus
77913,rpsR,Cellvibrio_gilvus
77926,rplJ,Cellvibrio_gilvus
77928,pnp,Cellvibrio_gilvus
77935,glpK,Cellvibrio_gilvus
77941,ffh,Cellvibrio_gilvus
77961,rpsG,Cellvibrio_gilvus
77974,pgk,Cellvibrio_gilvus
78024,rpsH,Cellvibrio_gilvus
78027,rplX,Cellvibrio_gilvus
78030,topA,Cellvibrio_gilvus
78035,eno,Cellvibrio_gilvus
78036,nusA,Cellvibrio_gilvus
78073,rpmF,Cellvibrio_gilvus
78075,rplB,Cellvibrio_gilvus
78079,ilvC,Cellvibrio_gilvus
78082,groS,Cellvibrio_gilvus
78092,ychF,Cellvibrio_gilvus
78094,frr,Cellvibrio_gilvus
78097,hemL,Cellvibrio_gilvus
78107,lysS,Cellvibrio_gilvus
78113,prs,Cellvibrio_gilvus
78117,rplF,Cellvibrio_gilvus
78135,adk,Cellvibrio_gilvus
78147,der,Cellvibrio_gilvus
78153,rpsF,Cellvibrio_gilvus
78185,fumC,Cellvibrio_gilvus
78189,lysA,Cellvibrio_gilvus
78197,rpsM,Cellvibrio_gilvus
78210,acpP,Cellvibrio_gilvus
78232,rplP,Cellvibrio_gilvus
78235,rpsO,Cellvibrio_gilvus
78273,glmS,Cellvibrio_gilvus
78277,gcvT,Cellvibrio_gilvus
78325,rpmC,Cellvibrio_gilvus
78341,dxr,Cellvibrio_gilvus
78366,ftsZ,Cellvibrio_gilvus
78389,rpoZ,Cellvibrio_gilvus
78393,ispG,Cellvibrio_gilvus
78411,fabH,Cellvibrio_gilvus
78417,guaA,Cellvibrio_gilvus
78425,rpsQ,Cellvibrio_gilvus
78454,guaB,Cellvibrio_gilvus
78483,hisA,Cellvibrio_gilvus
78520,murA,Cellvibrio_gilvus
78546,polA,Cellvibrio_gilvus
78564,uvrA,Cellvibrio_gilvus
78568,thrS,Cellvibrio_gilvus
78576,rplR,Cellvibrio_gilvus
78590,glyA,Cellvibrio_gilvus
78602,rplU,Cellvibrio_gilvus
78628,valS,Cellvibrio_gilvus
78635,nusG,Cellvibrio_gilvus
78640,atpG,Cellvibrio_gilvus
78646,hisG,Cellvibrio_gilvus
78657,nuoD,Cellvibrio_gilvus
78682,infB,Cellvibrio_gilvus
78698,purQ,Cellvibrio_gilvus
78721,rsfS,Cellvibrio_gilvus
78733,secA,Cellvibrio_gilvus
78748,alaS,Cellvibrio_gilvus
78779,panB,Cellvibrio_gilvus
78867,glmU,Cellvibrio_gilvus
78890,ALB,Cellvibrio_gilvus
78907,tal,Cellvibrio_gilvus
79215,pgi,Cellvibrio_gilvus
79241,rplI,Cellvibrio_gilvus
79271,rplS,Cellvibrio_gilvus
79327,aspS,Cellvibrio_gilvus
79394,trpC,Cellvibrio_gilvus
79403,ligA,Cellvibrio_gilvus
79465,argS,Cellvibrio_gilvus
79480,glgC,Cellvibrio_gilvus
79530,leuA,Cellvibrio_gilvus
79627,argH,Cellvibrio_gilvus
79638,aroB,Cellvibrio_gilvus
79886,gatC,Cellvibrio_gilvus
80133,trpS,Cellvibrio_gilvus
80195,gyrB,Cellvibrio_gilvus
80247,nadE,Cellvibrio_gilvus
80465,purL,Cellvibrio_gilvus
80549,rlmN,Cellvibrio_gilvus
80571,trmD,Cellvibrio_gilvus
80623,rpe,Cellvibrio_gilvus
80625,trpB,Cellvibrio_gilvus
80635,aroA,Cellvibrio_gilvus
80726,pheT,Cellvibrio_gilvus
80743,ileS,Cellvibrio_gilvus
80747,rimM,Cellvibrio_gilvus
80854,recA,Cellvibrio_gilvus
81022,pnp,Chryseobacterium_indologenes
81025,gap,Chryseobacterium_indologenes
81027,dnaJ,Chryseobacterium_indologenes
81035,rpsL,Chryseobacterium_indologenes
81036,rplX,Chryseobacterium_indologenes
81041,accD,Chryseobacterium_indologenes
81043,prfA,Chryseobacterium_indologenes
81046,metK,Chryseobacterium_indologenes
81050,rpmB,Chryseobacterium_indologenes
81062,rplL,Chryseobacterium_indologenes
81083,mdh,Chryseobacterium_indologenes
81085,tuf,Chryseobacterium_indologenes
81086,gcvT,Chryseobacterium_indologenes
81091,rpsA,Chryseobacterium_indologenes
81096,groS,Chryseobacterium_indologenes
81099,rpoA,Chryseobacterium_indologenes
81101,hutU,Chryseobacterium_indologenes
81104,purH,Chryseobacterium_indologenes
81106,purA,Chryseobacterium_indologenes
81107,mreB,Chryseobacterium_indologenes
81112,rny,Chryseobacterium_indologenes
81123,rpsT,Chryseobacterium_indologenes
81124,recA,Chryseobacterium_indologenes
81128,groL,Chryseobacterium_indologenes
81131,htpG,Chryseobacterium_indologenes
81132,rplF,Chryseobacterium_indologenes
81135,tsf,Chryseobacterium_indologenes
81139,rpsB,Chryseobacterium_indologenes
81142,pdxA,Chryseobacterium_indologenes
81146,dnaK,Chryseobacterium_indologenes
81153,rpsF,Chryseobacterium_indologenes
81158,rimO,Chryseobacterium_indologenes
81169,rpmI,Chryseobacterium_indologenes
81172,rplR,Chryseobacterium_indologenes
81178,pepT,Chryseobacterium_indologenes
81192,trxB,Chryseobacterium_indologenes
81206,etfA,Chryseobacterium_indologenes
81207,tig,Chryseobacterium_indologenes
81216,accA,Chryseobacterium_indologenes
81227,secA,Chryseobacterium_indologenes
81228,alaS,Chryseobacterium_indologenes
81247,prfB,Chryseobacterium_indologenes
81262,valS,Chryseobacterium_indologenes
81270,menB,Chryseobacterium_indologenes
81271,dnaN,Chryseobacterium_indologenes
81282,rplB,Chryseobacterium_indologenes
81285,katG,Chryseobacterium_indologenes
81296,rpoC,Chryseobacterium_indologenes
81316,uvrA,Chryseobacterium_indologenes
81332,sucD,Chryseobacterium_indologenes
81335,gltX,Chryseobacterium_indologenes
81342,fusA,Chryseobacterium_indologenes
81343,rpsG,Chryseobacterium_indologenes
81345,etfB,Chryseobacterium_indologenes
81357,rpsD,Chryseobacterium_indologenes
81368,rpsH,Chryseobacterium_indologenes
81373,zwf,Chryseobacterium_indologenes
81377,carA,Chryseobacterium_indologenes
81385,purD,Chryseobacterium_indologenes
81388,rpsP,Chryseobacterium_indologenes
81402,glyA,Chryseobacterium_indologenes
81406,pdxJ,Chryseobacterium_indologenes
81412,ftsZ,Chryseobacterium_indologenes
81427,rplE,Chryseobacterium_indologenes
81431,atpG,Chryseobacterium_indologenes
81437,serS,Chryseobacterium_indologenes
81474,rpsE,Chryseobacterium_indologenes
81477,atpF,Chryseobacterium_indologenes
81482,rplM,Chryseobacterium_indologenes
81486,lipA,Chryseobacterium_indologenes
81489,aroC,Chryseobacterium_indologenes
81516,efp,Chryseobacterium_indologenes
81547,rsmH,Chryseobacterium_indologenes
81555,rplI,Chryseobacterium_indologenes
81564,fabD,Chryseobacterium_indologenes
81577,rpmF,Chryseobacterium_indologenes
81580,rplO,Chryseobacterium_indologenes
81595,rocD,Chryseobacterium_indologenes
81597,rplC,Chryseobacterium_indologenes
81599,accC,Chryseobacterium_indologenes
81613,ddl,Chryseobacterium_indologenes
81614,topA,Chryseobacterium_indologenes
81619,gpmI,Chryseobacterium_indologenes
81620,asd,Chryseobacterium_indologenes
81622,rpsI,Chryseobacterium_indologenes
81626,rplT,Chryseobacterium_indologenes
81651,pgl,Chryseobacterium_indologenes
81657,rplY,Chryseobacterium_indologenes
81663,guaB,Chryseobacterium_indologenes
81671,aspS,Chryseobacterium_indologenes
81674,infC,Chryseobacterium_indologenes
81683,rpsM,Chryseobacterium_indologenes
81684,pckA,Chryseobacterium_indologenes
81696,pheT,Chryseobacterium_indologenes
81714,hisS,Chryseobacterium_indologenes
81724,ileS,Chryseobacterium_indologenes
81731,gcvP,Chryseobacterium_indologenes
81742,rplU,Chryseobacterium_indologenes
81762,lysS,Chryseobacterium_indologenes
81763,proS,Chryseobacterium_indologenes
81765,glmS,Chryseobacterium_indologenes
81771,rplK,Chryseobacterium_indologenes
81775,rplW,Chryseobacterium_indologenes
81827,ndk,Chryseobacterium_indologenes
81834,atpD,Chryseobacterium_indologenes
81842,accB,Chryseobacterium_indologenes
81855,rpsC,Chryseobacterium_indologenes
81865,greA,Chryseobacterium_indologenes
81871,rpsQ,Chryseobacterium_indologenes
81874,der,Chryseobacterium_indologenes
81878,kbl,Chryseobacterium_indologenes
81893,mnmA,Chryseobacterium_indologenes
81900,rfbA,Chryseobacterium_indologenes
81922,rpsJ,Chryseobacterium_indologenes
81943,argS,Chryseobacterium_indologenes
81954,rpoB,Chryseobacterium_indologenes
81969,tpx,Chryseobacterium_indologenes
81970,purM,Chryseobacterium_indologenes
81976,glpK,Chryseobacterium_indologenes
81982,sucC,Chryseobacterium_indologenes
81985,ribB,Chryseobacterium_indologenes
81986,dnaX,Chryseobacterium_indologenes
81988,guaA,Chryseobacterium_indologenes
82025,pgk,Chryseobacterium_indologenes
82043,folE,Chryseobacterium_indologenes
82045,infB,Chryseobacterium_indologenes
82057,typA,Chryseobacterium_indologenes
82058,yidC,Chryseobacterium_indologenes
82063,serC,Chryseobacterium_indologenes
82080,gyrB,Chryseobacterium_indologenes
82091,thrS,Chryseobacterium_indologenes
82092,murD,Chryseobacterium_indologenes
82103,pgi,Chryseobacterium_indologenes
82107,pfkA,Chryseobacterium_indologenes
82118,pyrD,Chryseobacterium_indologenes
82122,lpxA,Chryseobacterium_indologenes
82133,glnS,Chryseobacterium_indologenes
82137,gyrA,Chryseobacterium_indologenes
82150,glnA,Chryseobacterium_indologenes
82161,clpX,Chryseobacterium_indologenes
82175,clpP,Chryseobacterium_indologenes
82220,folD,Chryseobacterium_indologenes
82225,rplA,Chryseobacterium_indologenes
82230,rplD,Chryseobacterium_indologenes
82234,grpE,Chryseobacterium_indologenes
82240,pyk,Chryseobacterium_indologenes
82265,rfbB,Chryseobacterium_indologenes
82284,pyrE,Chryseobacterium_indologenes
82336,rplJ,Chryseobacterium_indologenes
82350,mfd,Chryseobacterium_indologenes
82359,fumC,Chryseobacterium_indologenes
82381,nusA,Chryseobacterium_indologenes
82382,rpmA,Chryseobacterium_indologenes
82397,rne,Chryseobacterium_indologenes
82459,atpC,Chryseobacterium_indologenes
82463,ahcY,Chryseobacterium_indologenes
82477,leuS,Chryseobacterium_indologenes
82504,prs,Chryseobacterium_indologenes
82523,panC,Chryseobacterium_indologenes
82536,murF,Chryseobacterium_indologenes
82569,infA,Chryseobacterium_indologenes
82574,atpA,Chryseobacterium_indologenes
82577,rpmC,Chryseobacterium_indologenes
82629,pheS,Chryseobacterium_indologenes
82653,carB,Chryseobacterium_indologenes
82807,aspA,Chryseobacterium_indologenes
82816,nadE,Chryseobacterium_indologenes
82833,rpsO,Chryseobacterium_indologenes
82853,rnr,Chryseobacterium_indologenes
82927,thyA,Chryseobacterium_indologenes
82931,metG,Chryseobacterium_indologenes
82937,cmk,Chryseobacterium_indologenes
82940,fabF,Chryseobacterium_indologenes
82950,queA,Chryseobacterium_indologenes
83006,tal,Chryseobacterium_indologenes
83035,lpxD,Chryseobacterium_indologenes
83044,prfC,Chryseobacterium_indologenes
83061,rplS,Chryseobacterium_indologenes
83062,purF,Chryseobacterium_indologenes
83068,rplQ,Chryseobacterium_indologenes
83103,murE,Chryseobacterium_indologenes
83178,nusB,Chryseobacterium_indologenes
83198,pyrG,Chryseobacterium_indologenes
83215,hemL,Chryseobacterium_indologenes
83276,ffh,Chryseobacterium_indologenes
83335,atpH,Chryseobacterium_indologenes
83353,speA,Chryseobacterium_indologenes
83409,trpS,Chryseobacterium_indologenes
83440,rpsR,Chryseobacterium_indologenes
83445,polA,Chryseobacterium_indologenes
83449,murC,Chryseobacterium_indologenes
83455,prmA,Chryseobacterium_indologenes
83467,upp,Chryseobacterium_indologenes
83502,rpe,Chryseobacterium_indologenes
83539,rsmG,Chryseobacterium_indologenes
83602,nusG,Chryseobacterium_indologenes
83611,rpsS,Chryseobacterium_indologenes
83618,rpmD,Chryseobacterium_indologenes
83631,pyrB,Chryseobacterium_indologenes
83684,cysS,Chryseobacterium_indologenes
83729,surE,Chryseobacterium_indologenes
83761,tpiA,Chryseobacterium_indologenes
83841,era,Chryseobacterium_indologenes
83899,rplP,Chryseobacterium_indologenes
83963,asnS,Chryseobacterium_indologenes
83976,coaBC,Chryseobacterium_indologenes
83978,frr,Chryseobacterium_indologenes
84014,glmM,Chryseobacterium_indologenes
84045,ftsY,Chryseobacterium_indologenes
84240,hemE,Chryseobacterium_indologenes
84370,purC,Chryseobacterium_indologenes
84377,sufB,Chryseobacterium_indologenes
84430,dxs,Chryseobacterium_indologenes
84466,adk,Chryseobacterium_indologenes
84835,pdxH,Chryseobacterium_indologenes
84852,mnmE,Chryseobacterium_indologenes
84867,rplN,Chryseobacterium_indologenes
85002,trmB,Chryseobacterium_indologenes
85300,dapD,Chryseobacterium_indologenes
85363,gpmA,Chryseobacterium_indologenes
85444,mnmG,Chryseobacterium_indologenes
85644,gmk,Chryseobacterium_indologenes
86236,rimP,Chryseobacterium_indologenes
86347,sufC,Chryseobacterium_indologenes
86525,lepA,Chryseobacterium_indologenes
86564,nuoD,Chryseobacterium_indologenes
